id,name_en,name_jp,id_band,class_job,req_level,compat_key,caster_state_req,dmg_attr,dmg_attr_label,dmg_attr_weight,dmg_elem,dmg_elem_label,dmg_elem_weight,dmg_class,magnitude,hp_cost,mp_cost,tp_cost,cast_time,recast_time,action_gauge,range,best_range,min_range,effect_range,recast_sep_hands,target_state_gate,p1_base,p1_grow,p2_base,p2_grow,p3_base,p3_grow,p4_base,p4_grow,effect_block_raw
27942,Aegis Boon,イージスブーン,27xxx,10,10,113,0,-1,None,0,-1,None,0,none,0,0,0,0,0,90,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
27943,Aegis Boon II,イージスブーンII,27xxx,10,40,113,0,-1,None,0,-1,None,0,none,0,0,0,0,0,90,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
27945,Outmaneuver,アウトマニューバ,27xxx,10,20,113,0,-1,None,0,-1,None,0,none,0,0,0,0,0,90,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
27946,Outmaneuver II,アウトマニューバII,27xxx,10,99,113,0,-1,None,0,-1,None,0,none,0,0,0,0,0,90,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
27948,War Drum,ウォードラム,27xxx,10,30,113,2,-1,None,0,-1,None,0,none,0,0,0,0,0,40,3,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
27949,War Drum II,ウォードラムII,27xxx,10,99,113,2,-1,None,0,-1,None,0,none,0,0,0,0,0,30,3,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
27951,Deflection,デフレクション,27xxx,10,50,113,0,-1,None,0,-1,None,0,none,0,0,0,0,0,90,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
27952,Deflection II,デフレクションII,27xxx,10,99,113,0,-1,None,0,-1,None,0,none,0,0,0,0,0,90,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28052,Shield Bash,シールドバッシュ,28xxx,10,14,113,2,3,Blunt,1,-1,None,0,physical,400,0,0,500,0,30,2,5,-1,0,0,false,-1,,,,,0,-1,,,84=400;85=1;86=0;87=2;88=0.1;89=-1;90=0;91=2;92=0.1;93=-1;94=0;95=1;96=0.1;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=3;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
28053,Shield Bash II,シールドバッシュII,28xxx,10,44,113,2,3,Blunt,1,-1,None,0,physical,500,0,0,500,0,30,2,5,-1,0,0,false,-1,,,,,0,-1,,,84=500;85=1;86=0;87=2;88=0.25;89=-1;90=0;91=2;92=0.25;93=-1;94=0;95=1;96=0.1;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=3;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
28054,Shield Bash III,シールドバッシュIII,28xxx,10,99,113,2,3,Blunt,1,-1,None,0,physical,600,0,0,500,0,30,2,5,-1,0,0,false,-1,,,,,0,-1,,,84=600;85=1;86=0;87=2;88=0.4;89=-1;90=0;91=2;92=0.4;93=-1;94=0;95=1;96=0.1;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=3;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
28462,Sanguine Rite,血の儀礼,28xxx,22,2,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28463,Sanguine Rite II,血の儀礼II,28xxx,22,34,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28464,Sanguine Rite III,血の儀礼III,28xxx,22,99,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28466,Punishing Barbs,トーメント,28xxx,22,10,137,0,-1,None,0,-1,None,0,none,0,0,0,0,0,180,3,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28467,Punishing Barbs II,トーメントII,28xxx,22,99,137,0,-1,None,0,-1,None,0,none,0,0,0,0,0,180,3,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28469,Dark Seal,ダークシール,28xxx,22,14,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,120,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28470,Dark Seal II,ダークシールII,28xxx,22,46,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,120,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28471,Dark Seal III,ダークシールIII,28xxx,22,99,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,120,3,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28473,Initiation,イニシエーション,28xxx,22,22,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28474,Initiation II,イニシエーションII,28xxx,22,99,112,0,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28476,Paradigm Shift,パラダイムシフト,28xxx,22,30,10,0,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,0,-1,0,0,true,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28478,Emulate,エミュレート,28xxx,22,40,112,2,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28479,Emulate II,エミュレートII,28xxx,22,99,112,2,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28481,Contagion,コンテージョン,28xxx,22,50,112,2,-1,None,0,-1,None,0,none,0,0,0,0,0,60,6,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28483,.Onus of Might,.オナスオブマイト,28xxx,22,99,112,2,-1,None,0,-1,None,0,none,0,0,0,0,0,120,6,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28485,Exaltation,エグザルト,28xxx,22,1,113,0,-1,None,0,-1,None,0,none,0,0,0,0,0,600,15,0,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
28562,Flashfreeze,フラッシュフリーズ,28xxx,22,30,112,2,13,Magical,1,6,Ice,0,magical,0,0,0,1000,0,60,3.5,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.1;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=6;111=0;112=-1;113=0;116=1;120=60
28563,Flashfreeze II,フラッシュフリーズII,28xxx,22,50,112,2,13,Magical,1,6,Ice,0,magical,0,0,0,1000,0,60,3.5,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.1;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=6;111=0;112=-1;113=0;116=1;120=60
28565,Damnation,ダムネーション,28xxx,22,10,112,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,1000,0,10,3.5,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.1;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28566,Damnation II,ダムネーションII,28xxx,22,99,112,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,1000,0,10,3.5,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.1;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28588,Shadowfall,シャドウフォール,28xxx,22,40,113,2,-1,None,0,-1,None,0,none,0,0,0,0,0,30,4.5,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
28589,Silhouette,シルエット,28xxx,22,20,113,2,-1,None,0,-1,None,0,none,0,0,0,0,0,30,4.5,15,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
28592,Scourge,スカージ,28xxx,22,1,112,0,13,Magical,1,12,Umbral,0.33,magical,900,0,10,0,2,5,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=0.5;89=-1;90=0;91=4;92=0.25;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28593,Scourge II,スカージII,28xxx,22,24,112,0,13,Magical,1,12,Umbral,0.33,magical,900,0,10,0,3,10,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=1;89=-1;90=0;91=4;92=0.5;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28594,Scourge III,スカージIII,28xxx,22,56,112,0,13,Magical,1,12,Umbral,0.33,magical,900,0,10,0,4,10,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=1.5;89=-1;90=0;91=4;92=0.75;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28595,Scourge IV,スカージIV,28xxx,22,72,112,0,13,Magical,1,12,Umbral,0.33,magical,900,0,10,0,5,20,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=2;89=-1;90=0;91=4;92=1;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28597,Banish,バニシュ,28xxx,22,1,112,0,13,Magical,1,11,Astral,0.33,magical,900,0,10,0,2,5,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=0.5;89=-1;90=0;91=4;92=0.25;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=1;120=60
28598,Banish II,バニシュII,28xxx,22,24,112,0,13,Magical,1,11,Astral,0.33,magical,900,0,10,0,3,10,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=1;89=-1;90=0;91=4;92=0.5;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=1;120=60
28599,Banish III,バニシュIII,28xxx,22,56,112,0,13,Magical,1,11,Astral,0.33,magical,900,0,10,0,4,10,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=1.5;89=-1;90=0;91=4;92=0.75;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=1;120=60
28600,Banish IV,バニシュIV,28xxx,22,72,112,0,13,Magical,1,11,Astral,0.33,magical,900,0,10,0,5,20,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=900;85=1;86=1;87=4;88=2;89=-1;90=0;91=4;92=1;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=1;120=60
28602,Bio,バイオ,28xxx,22,12,112,0,13,Magical,1,12,Umbral,0.33,magical,100,0,10,0,1.5,30,4,12,-1,0,5,false,-1,,,,,-9,69,,,84=100;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28603,Bio II,バイオII,28xxx,22,36,112,0,13,Magical,1,12,Umbral,0.33,magical,100,0,10,0,2,30,4,12,-1,0,5,false,-1,,,,,-19,69,,,84=100;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28604,Bio III,バイオIII,28xxx,22,62,112,0,13,Magical,1,12,Umbral,0.33,magical,100,0,10,0,2.5,30,4,12,-1,0,5,false,-1,,,,,-30,69,,,84=100;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28606,Dia,ディア,28xxx,22,12,112,0,13,Magical,1,11,Astral,0.33,magical,100,0,10,0,1.5,30,4,12,-1,0,5,false,-1,,,,,-8,77,,,84=100;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=1;120=60
28607,Dia II,ディアII,28xxx,22,36,112,0,13,Magical,1,11,Astral,0.33,magical,100,0,10,0,2,30,4,12,-1,0,5,false,-1,,,,,-18,77,,,84=100;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=1;120=60
28608,Dia III,ディアIII,28xxx,22,62,112,0,13,Magical,1,11,Astral,0.33,magical,100,0,10,0,2.5,30,4,12,-1,0,5,false,-1,,,,,-28,77,,,84=100;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=1;120=60
28610,Drain,ドレイン,28xxx,22,26,112,0,13,Magical,1,12,Umbral,0.33,magical,450,0,10,0,3,60,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=450;85=0;86=1;87=4;88=1;89=-1;90=0;91=4;92=0.5;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28611,Drain II,ドレインII,28xxx,22,48,112,0,13,Magical,1,12,Umbral,0.33,magical,450,0,10,0,3.5,60,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=450;85=0;86=1;87=4;88=1.5;89=-1;90=0;91=4;92=0.75;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28612,Drain III,ドレインIII,28xxx,22,74,112,0,13,Magical,1,12,Umbral,0.33,magical,450,0,10,0,4,60,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=450;85=0;86=1;87=4;88=2;89=-1;90=0;91=4;92=1;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28614,.Aspir,.アスピル,28xxx,22,99,112,0,13,Magical,1,12,Umbral,0.33,magical,0,0,10,0,3,60,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=0;85=0;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28615,.Aspir II,.アスピルII,28xxx,22,99,112,0,13,Magical,1,12,Umbral,0.33,magical,0,0,10,0,3.5,60,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=0;85=0;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28616,.Aspir III,.アスピルIII,28xxx,22,99,112,0,13,Magical,1,12,Umbral,0.33,magical,0,0,10,0,4,60,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=0;85=0;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28618,Poison,ポイズン,28xxx,22,6,112,0,13,Magical,1,10,Water,0,magical,0,0,10,0,1,5,4,12,-1,0,5,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=10;111=0;112=-1;113=0;116=1;120=60
28619,Poison II,ポイズンII,28xxx,22,44,112,0,13,Magical,1,10,Water,0,magical,0,0,10,0,2,10,4,12,-1,0,5,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=10;111=0;112=-1;113=0;116=1;120=60
28620,Poison III,ポイズンIII,28xxx,22,78,112,0,13,Magical,1,10,Water,0,magical,0,0,10,0,3,10,4,12,-1,0,5,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=10;111=0;112=-1;113=0;116=1;120=60
28622,Shadowsear,シャドーシアー,28xxx,22,42,113,0,13,Magical,1,12,Umbral,0.33,magical,2000,0,10,0,4,180,6,12,-1,0,5,false,-1,,,,,123,7,,,84=2000;85=1;86=1;87=4;88=1.5;89=-1;90=0;91=4;92=0.75;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28623,Shadowsear II,シャドーシアーII,28xxx,22,68,113,0,13,Magical,1,12,Umbral,0.33,magical,2000,0,10,0,6,180,6,12,-1,0,5,false,-1,,,,,203,7,,,84=2000;85=1;86=1;87=4;88=2;89=-1;90=0;91=4;92=1;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
28625,.-,.ブレス系１,28xxx,22,99,112,0,12,Breath,1,-1,None,0,physical,1200,0,10,0,1,5,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=1200;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=12;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
28626,.-,.ブレス系１II,28xxx,22,99,112,0,12,Breath,1,-1,None,0,physical,1200,0,10,0,1,5,6,12,-1,0,5,false,-1,,,,,0,-1,,,84=1200;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=12;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
